,doc_id,sentence
741,10,"where dwell the ghouls,-"
742,10,"by each spot the most unholy-"
743,10,"in each nook most melancholy-"
744,10,"there the traveller meets aghast"
745,10,"sheeted memories of the past-"
746,10,"shrouded forms that start and sigh"
747,10,"as they pass the wanderer by-"
748,10,"white-robed forms of friends long given,"
749,10,"in agony, to the earth- and heaven,"
750,10,""
751,10,"for the heart whose woes are legion"
752,10,"'tis a peaceful, soothing region-"
753,10,"for the spirit that walks in shadow"
754,10,"'tis- oh, 'tis an eldorado!"
755,10,"but the traveller, travelling through it,"
756,10,"may not- dare not openly view it!"
757,10,"never its mysteries are exposed"
758,10,"to the weak human eye unclosed;"
759,10,"so wills its king, who hath forbid"
760,10,"the uplifting of the fringed lid;"
761,10,"and thus the sad soul that here passes"
762,10,"beholds it but through darkened glasses,"
763,10,""
764,10,"by a route obscure and lonely,"
765,10,"haunted by ill angels only,"
766,10,"where an eidolon, named night,"
767,10,"on a black throne reigns upright,"
768,10,"i have wandered home but newly"
769,10,"from this ultimate dim thule,"
770,11,"oh! that my young life were a lasting dream!"
771,11,"   my spirit not awakening, till the beam"
772,11,"   of an eternity should bring the morrow,"
773,11,"   yes! tho' that long dream were of hopeless sorrow,"
774,11,"   'twere better than the cold reality"
775,11,"   of waking life, to him whose heart must be,"
776,11,"   and hath been still, upon the lovely earth,"
777,11,"   a chaos of deep passion, from his birth,"
778,11,"   but should it be- that dream eternally"
779,11,"   continuing- as dreams have been to me"
780,11,"   in my young boyhood- should it thus be given,"
781,11,"   'twere folly still to hope for higher heaven,"
782,11,"   for i have revell'd, when the sun was bright"
783,11,"   i' the summer sky, in dreams of living light"
784,11,"   and loveliness,- have left my very heart"
785,11,"   in climes of my imagining, apart"
786,11,"   from mine own home, with beings that have been"
787,11,"   of mine own thought- what more could i have seen?"
788,11,"   'twas once- and only once- and the wild hour"
789,11,"   from my remembrance shall not pass- some power"
790,11,"   or spell had bound me- 'twas the chilly wind"
791,11,"   came o'er me in the night, and left behind"
792,11,"   its image on my spirit- or the moon"
793,11,"   shone on my slumbers in her lofty noon"
794,11,"   too coldly- or the stars- howe'er it was"
795,11,"   that dream was as that night-wind- let it pass,"
796,11,""
797,11,"   i have been happy, tho' in a dream,"
798,11,"   i have been happy- and i love the theme,"
799,11,"   dreams! in their vivid coloring of life,"
800,11,"   as in that fleeting, shadowy, misty strife"
801,11,"   of semblance with reality, which brings"
802,11,"   to the delirious eye, more lovely things"
803,11,"   of paradise and love- and all our own!"
804,11,"   than young hope in his sunniest hour hath known,"
805,12,"gaily bedight,"
806,12,"                  a gallant knight,"
807,12,"              in sunshine and in shadow,"
808,12,"                  had journeyed long,"
809,12,"                  singing a song,"
810,12,"              in search of eldorado,"
811,12,""
812,12,"                  but he grew old-"
813,12,"                  this knight so bold-"
814,12,"              and o'er his heart a shadow"
815,12,"                  fell as he found"
816,12,"                  no spot of ground"
817,12,"              that looked like eldorado,"
818,12,""
819,12,"                  and, as his strength"
820,12,"                  failed him at length,"
821,12,"              he met a pilgrim shadow-"
822,12,"                  ""shadow,"" said he,"
823,12,"                  ""where can it be-"
824,12,"              this land of eldorado?"""
825,12,""
826,12,"                  ""over the mountains"
827,12,"                  of the moon,"
828,12,"              down the valley of the shadow,"
829,12,"                  ride, boldly ride,"""
830,12,"                  the shade replied-"
831,12,"              ""if you seek for eldorado!"""
832,13,"elizabeth, it surely is most fit"
833,13," [logic and common usage so commanding]"
834,13," in thy own book that first thy name be writ,"
835,13," zeno and other sages notwithstanding;"
836,13," and i have other reasons for so doing"
837,13," besides my innate love of contradiction;"
838,13," each poet - if a poet - in pursuing"
839,13," the muses thro' their bowers of truth or fiction,"
840,13," has studied very little of his part,"
841,13," read nothing, written less - in short's a fool"
842,13," endued with neither soul, nor sense, nor art,"
843,13," being ignorant of one important rule,"
844,13," employed in even the theses of the school-"
845,13," called - i forget the heathenish greek name"
846,13," [called anything, its meaning is the same]"
847,13," ""always write first things uppermost in the heart,"""
848,14,"the noblest name in allegory's page,"
849,14,"the hand that traced inexorable rage;"
850,14,"a pleasing moralist whose page refined,"
851,14,"displays the deepest knowledge of the mind;"
852,14,"a tender poet of a foreign tongue,"
853,14,"indited in the language that he sung,"
854,14,"a bard of brilliant but unlicensed page"
855,14,"at once the shame and glory of our age,"
856,14,"the prince of harmony and stirling sense,"
857,14,"the ancient dramatist of eminence,"
858,14,"the bard that paints imagination's powers,"
859,14,"and him whose song revives departed hours,"
860,14,"once more an ancient tragic bard recall,"
861,14,"in boldness of design surpassing all,"
862,14,"these names when rightly read, a name [make] known"
863,14,"which gathers all their glories in its own,"
864,15,"i'll tell you a plan for gaining wealth,"
865,15,"better than banking, trade or leases —"
866,15,"take a bank note and fold it up,"
867,15,"and then you will find your money in creases!"
868,15,"this wonderful plan, without danger or loss,"
869,15,"keeps your cash in your hands, where nothing can trouble it;"
870,15,"and every time that you fold it across,"
871,15,'tis as plain as the light of the day that you double it!
872,16,"i dwelt alone"
873,16,"                 in a world of moan,"
874,16,"          and my soul was a stagnant tide,"
875,16," till the fair and gentle eulalie became my blushing bride-"
876,16," till the yellow-haired young eulalie became my smiling bride,"
877,16,""
878,16,"                 ah, less- less bright"
879,16,"                 the stars of the night"
880,16,"          than the eyes of the radiant girl!"
881,16,"                 that the vapor can make"
882,16,"          with the moon-tints of purple and pearl,"
883,16," can vie with the modest eulalie's most unregarded curl-"
884,16," can compare with the bright-eyed eulalie's most humble and careless"
885,16,"        curl,"
886,16,""
887,16,"                 now doubt- now pain"
888,16,"                 come never again,"
889,16,"          for her soul gives me sigh for sigh,"
890,16,"                 and all day long"
891,16,"                 shines, bright and strong,"
892,16,"          astarte within the sky,"
893,16," while ever to her dear eulalie upturns her matron eye-"
894,16," while ever to her young eulalie upturns her violet eye,"
895,17,"eureka,"
896,17,""
897,17,an essay on the material and spiritual universe
898,17,""
899,17,"it is with humility really unassumed -–it is with a sentiment even of awe -–that i pen the opening sentence of this work, for of all conceivable subjects i approach the reader with the most solemn -–the most comprehensive -–the most difficult -–the most august,"
900,17,""
901,17,what terms shall i find sufficiently simple in their sublimity -- sufficiently sublime in their simplicity -–for the mere enunciation of my theme?
902,17,""
903,17,"i design to speak of the physical, metaphysical and mathematical -- of the material and spiritual universe,–of its essence, its origin, its creation, its present condition and its destiny, i shall be so rash, moreover, as to challange the conclusions, and thus, in effect, to question the sagacity, of many of the greatest and most justly reverenced of men,"
904,17,""
905,17,"in the beginning, let me as distinctly as possible announce -–not the theorem which i hope to demonstrate -–for, whatever the mathematicians may assert, there is, in this world at least, no such thing as demonstration -–but the ruling idea which, throughout this volume, i shall be continually endeavoring to suggest,"
906,17,""
907,17,"my general proposition, then, is this, -–in the original unity of the first thing lies the secondary cause of all things, with the germ of their inevitable annihilation,"
908,17,""
909,17,"in illustration of this idea, i propose to take such a survey of the universe that the mind may be able really to receive and to perceive an individual impression,"
910,17,""
911,17,"he who from the top of aetna casts his eyes leisurely around, is affected chiefly by the extent and diversity of the scene, only by a rapid whirling on his heel could he hope to comprehend the panorama in the sublimity of its oneness, but as, on the summit of aetna, no man has thought of whirling on his heel, so no man has ever taken into his brain the full uniqueness of the prospect; and so, again, whatever considerations lie involved in this uniqueness, have as yet no practical existence for mankind,"
912,17,""
913,17,"i do not know a treatise in which a survey of the universe -- using the word in its most comprehensive and only legitimate acceptation -–is taken at all, -–and it may be as well here to mention that by the term ""universe,"" wherever employed without qualification in this essay, i mean to designate the utmost conceivable expanse of space, with all things, spiritual and material, that can he imagined to exist within the compass of that expanse, in speaking of what is ordinarily implied by the expression, ""universe,"" i shall take a phrase of limitation -–""the universe of stars,"" why this distinction is considered necessary, will be seen in the sequel,"
